datetime,Timestamp,kVAR sd del,kVARh del int,kW sd del,kWh del int,kVA sd del,Unnamed: 8
2019-01-01 00:15:00,2019-ene-01 05:15:00.000,254.295593261718,63.5739059448242,1247.205078125,311.801605224609,1272.8720703125
2019-01-01 00:30:00,2019-ene-01 05:30:00.000,249.419067382812,62.3548164367675,1338.427734375,334.607025146484,1361.49633789062
2019-01-01 00:45:00,2019-ene-01 05:45:00.000,264.0380859375,66.0094909667968,1430.76306152343,357.690673828125,1454.93786621093
2019-01-01 01:00:00,2019-ene-01 06:00:00.000,262.583068847656,65.645751953125,1386.70361328125,346.675872802734,1411.36535644531
2019-01-01 01:15:00,2019-ene-01 06:15:00.000,267.892913818359,66.9732513427734,1377.69970703125,344.424652099609,1403.50537109375
2019-01-01 01:30:00,2019-ene-01 06:30:00.000,254.222869873046,63.5557479858398,1338.34533691406,334.586303710937,1362.29235839843
2019-01-01 01:45:00,2019-ene-01 06:45:00.000,253.377609252929,63.3444137573242,1316.39685058593,329.099182128906,1340.58776855468
2019-01-01 02:00:00,2019-ene-01 07:00:00.000,251.677841186523,62.9194374084472,1289.61535644531,322.40396118164,1313.958984375
2019-01-01 02:15:00,2019-ene-01 07:15:00.000,249.893524169921,62.4734230041503,1296.9052734375,324.226379394531,1320.7822265625
2019-01-01 02:30:00,2019-ene-01 07:30:00.000,245.12710571289,61.2817993164062,1304.1845703125,326.046325683593,1327.03771972656
2019-01-01 02:45:00,2019-ene-01 07:45:00.000,247.245452880859,61.8113479614257,1286.58801269531,321.64712524414,1310.15209960937
2019-01-01 03:00:00,2019-ene-02 08:00:00.000,247.245452880859,61.8113479614257,1286.58801269531,321.64712524414,1310.15209960937
2019-01-01 03:15:00,2019-ene-01 08:15:00.000,270.670928955078,131.134811401367,1263.3828125,630.338195800781,1292.05725097656
2019-01-01 03:30:00,2019-ene-01 08:30:00.000,261.691375732421,65.4228591918945,1236.08862304687,309.022277832031,1263.51501464843
2019-01-01 03:45:00,2019-ene-01 08:45:00.000,257.528045654296,64.3820343017578,1214.69152832031,303.673034667968,1241.71838378906
2019-01-01 04:00:00,2019-ene-01 09:00:00.000,257.635284423828,64.4088287353515,1196.92211914062,299.230560302734,1224.3515625
2019-01-01 04:15:00,2019-ene-01 09:15:00.000,261.533081054687,65.3832626342773,1212.8017578125,303.200561523437,1240.6875
2019-01-01 04:30:00,2019-ene-01 09:30:00.000,238.13134765625,59.5328102111816,1150.6953125,287.674072265625,1175.1005859375
2019-01-01 04:45:00,2019-ene-01 09:45:00.000,235.777587890625,58.9443969726562,1116.89587402343,279.224029541015,1141.52783203125
2019-01-01 05:00:00,2019-ene-01 10:00:00.000,234.641326904296,58.6603126525878,1097.04467773437,274.261047363281,1121.88610839843
2019-01-01 05:15:00,2019-ene-01 10:15:00.000,252.287567138671,63.0719108581542,1112.53503417968,278.133605957031,1140.78503417968
2019-01-01 05:30:00,2019-ene-01 10:30:00.000,239.888534545898,59.9721183776855,1089.32971191406,272.332458496093,1115.45739746093
2019-01-01 05:45:00,2019-ene-01 10:45:00.000,242.876174926757,60.7190208435058,1078.29321289062,269.573303222656,1105.34338378906
2019-01-01 06:00:00,2019-ene-01 11:00:00.000,243.989151000976,60.9972190856933,1059.25610351562,264.81396484375,1087.0087890625
2019-01-01 06:15:00,2019-ene-01 11:15:00.000,246.701080322265,61.6752433776855,1049.6689453125,262.417327880859,1078.27734375
2019-01-01 06:30:00,2019-ene-01 11:30:00.000,210.70652770996,52.6766777038574,975.366577148437,243.841506958007,997.962280273437
2019-01-01 06:45:00,2019-ene-01 11:45:00.000,190.522827148437,47.6307029724121,913.351806640625,228.338027954101,933.042358398437
2019-01-01 07:00:00,2019-ene-01 12:00:00.000,201.36018371582,50.3400382995605,881.557861328125,220.389404296875,904.341613769531
2019-01-01 07:15:00,2019-ene-01 12:15:00.000,217.256271362304,54.3140754699707,884.494567871093,221.12353515625,910.789428710937
2019-01-01 07:30:00,2019-ene-01 12:30:00.000,202.034133911132,50.5085258483886,870.8505859375,217.712539672851,893.99609375
2019-01-01 07:45:00,2019-ene-01 12:45:00.000,205.458831787109,51.3646621704101,868.663146972656,217.16567993164,892.644348144531
2019-01-01 08:00:00,2019-ene-01 13:00:00.000,200.792068481445,50.1979942321777,852.708068847656,213.177124023437,876.045471191406
2019-01-01 08:15:00,2019-ene-01 13:15:00.000,216.410461425781,54.1026573181152,886.253173828125,221.563201904296,912.314880371093
2019-01-01 08:30:00,2019-ene-01 13:30:00.000,200.356582641601,50.0891036987304,885.68310546875,221.420684814453,908.101379394531
2019-01-01 08:45:00,2019-ene-01 13:45:00.000,201.011978149414,50.2529983520507,898.546813964843,224.636688232421,920.78369140625
2019-01-01 09:00:00,2019-ene-01 14:00:00.000,202.902465820312,50.7256202697753,898.775024414062,224.693756103515,921.41845703125
2019-01-01 09:15:00,2019-ene-01 14:15:00.000,215.313812255859,53.8284301757812,933.800842285156,233.450363159179,958.307800292968
2019-01-01 09:30:00,2019-ene-01 14:30:00.000,217.081420898437,54.2703475952148,950.462341308593,237.615661621093,974.982788085937
2019-01-01 09:45:00,2019-ene-01 14:45:00.000,222.151428222656,55.5378532409667,972.203918457031,243.050796508789,997.278259277343
2019-01-01 10:00:00,2019-ene-01 15:00:00.000,222.023071289062,55.5057830810546,959.531921386718,239.882934570312,984.907104492187
2019-01-01 10:15:00,2019-ene-01 15:15:00.000,245.121994018554,61.2805137634277,981.157775878906,245.289398193359,1011.32781982421
